The number of nodes: 3513
The number of nodes: 3513
The number of nodes: 3513
The number of edges: 17227
The number of self-loop: 0
The in-degree and out-degree of nodes
Node 	 In-degree 	 Out-degree
1234881792 	 9 	 8
2845705234 	 0 	 2
2978590252 	 3 	 1
2944896735 	 2 	 1
2961025077 	 4 	 0
868072441 	 38 	 13
2894354108 	 0 	 1
623988797 	 2 	 0
422616741 	 0 	 14
2698330634 	 5 	 1
333408009 	 11 	 2
2920871927 	 0 	 2
3069356411 	 0 	 1
3010536426 	 0 	 1
1447008774 	 0 	 1
2957777314 	 0 	 2
1350746084 	 0 	 12
2741483722 	 0 	 1
1417197000 	 0 	 1
2922425555 	 0 	 2
2390131454 	 8 	 61
1663914260 	 1 	 8
2793947713 	 28 	 33
1164529182 	 0 	 7
1729378902 	 6 	 10
2379113351 	 0 	 1
1035886063 	 11 	 0
2892511407 	 1 	 80
2942905060 	 11 	 9
276989151 	 3 	 3
2982274983 	 0 	 1
1565980524 	 2 	 25
792905353 	 11 	 6
1077712489 	 3 	 7
873943868 	 0 	 1
2780042290 	 2 	 0
1899593731 	 0 	 1
1034395280 	 0 	 2
1597450388 	 4 	 4
223503174 	 0 	 6
64098866 	 2 	 1
1496251801 	 0 	 1
3086080178 	 0 	 19
790107296 	 5 	 6
1130255724 	 0 	 1
916499382 	 1 	 13
1727080466 	 11 	 26
3086747333 	 2 	 0
2439639138 	 9 	 31
337386115 	 1 	 0
2374501709 	 3 	 0
2215495205 	 2 	 9
873722743 	 545 	 32
1110411396 	 2 	 4
2355323753 	 32 	 8
1276371697 	 0 	 1
2654747130 	 25 	 0
1673148973 	 0 	 1
2722625537 	 0 	 1
573753951 	 0 	 4
1931338134 	 0 	 1
489912723 	 1 	 0
1861090927 	 0 	 1
781772256 	 0 	 1
436555284 	 2 	 0
2816225322 	 1 	 3
2858390162 	 0 	 44
3014290671 	 12 	 0
2950811783 	 0 	 2
1367632352 	 5 	 0
3000465335 	 0 	 1
1051419926 	 4 	 0
2723453775 	 2 	 0
341103890 	 0 	 1
2550770106 	 0 	 1
3044144277 	 17 	 31
3058250698 	 0 	 3
281259139 	 0 	 1
2206844066 	 31 	 9
42975494 	 0 	 5
1257446070 	 2 	 4
2397598252 	 0 	 1
1360286396 	 0 	 1
2826296301 	 4 	 1
1613564569 	 1 	 3
2849159301 	 0 	 38
3085125195 	 0 	 1
2626512844 	 1 	 2
2740096032 	 0 	 28
2878861587 	 1 	 0
2163783306 	 0 	 5
2400577441 	 1 	 15
3068728897 	 0 	 1
2914625362 	 1 	 1
1924393598 	 4 	 1
2174890232 	 0 	 2
777040297 	 44 	 28
2834655855 	 0 	 4
2611387026 	 2 	 0
1687476871 	 35 	 7
1046235289 	 11 	 21
27542520 	 90 	 136
1564904425 	 0 	 4
3045468711 	 1 	 1
2575502369 	 1 	 2
909004188 	 0 	 1
1328219456 	 13 	 16
467070628 	 0 	 1
3060325073 	 7 	 0
2308922026 	 1 	 5
3084079288 	 0 	 5
2650188579 	 0 	 12
2475872358 	 2 	 0
141128190 	 0 	 22
1289879593 	 50 	 94
611179051 	 4 	 6
2886140039 	 0 	 1
2194719886 	 0 	 21
2383124607 	 0 	 11
2562586518 	 1 	 5
1583718140 	 1 	 0
893276304 	 0 	 30
977419040 	 0 	 4
23962908 	 15 	 30
15925903 	 0 	 4
2889877069 	 0 	 1
2949263920 	 0 	 1
2764857187 	 3 	 14
3014550959 	 0 	 4
3120747749 	 1 	 0
2815396496 	 5 	 2
2612413782 	 1 	 0
2822765603 	 5 	 7
473626239 	 5 	 21
1611931081 	 0 	 1
3076991416 	 0 	 8
1377706616 	 0 	 5
1061561653 	 369 	 90
3037163040 	 2 	 16
1718375726 	 4 	 0
34449129 	 932 	 350
141565618 	 12 	 4
185418807 	 1 	 0
1478025571 	 0 	 2
184478728 	 1 	 1
1196447191 	 10 	 68
1561234734 	 2 	 7
2208167503 	 0 	 3
211957547 	 212 	 13
2955481660 	 10 	 6
1332689052 	 0 	 3
847529941 	 0 	 2
2987935606 	 6 	 0
77140465 	 0 	 3
14336965 	 57 	 10
1597029800 	 2 	 3
2374114591 	 1 	 4
1413761539 	 90 	 46
2830550304 	 0 	 2
1301425776 	 0 	 8
2958683404 	 2 	 0
24638182 	 0 	 4
187956400 	 0 	 2
895177568 	 1 	 7
2774403531 	 19 	 6
2755155010 	 2 	 2
924719946 	 4 	 7
309980758 	 3 	 54
2603222124 	 0 	 2
2765573903 	 34 	 16
2739897717 	 0 	 3
2222596247 	 5 	 12
2556651022 	 0 	 3
387916880 	 0 	 11
1396955989 	 2 	 1
2324753882 	 0 	 1
1541211558 	 0 	 3
3053751592 	 3 	 5
1246466552 	 0 	 1
149910763 	 86 	 105
1250208368 	 0 	 1
2409406872 	 6 	 2
2220028958 	 15 	 15
2338020271 	 0 	 5
132518983 	 36 	 29
2847684970 	 0 	 2
531826432 	 0 	 16
1869143557 	 0 	 15
484783355 	 57 	 5
726964724 	 0 	 4
544477696 	 2 	 2
2725103458 	 15 	 1
1293511255 	 0 	 1
2754672875 	 28 	 55
243836346 	 80 	 9
2852262032 	 1 	 0
211213719 	 25 	 9
1281274562 	 3 	 7
1921511406 	 16 	 7
2610029883 	 0 	 4
2465570000 	 1 	 0
2999803258 	 2 	 16
32122637 	 113 	 0
606872070 	 1 	 41
2484041672 	 0 	 8
2416878060 	 18 	 153
1401079176 	 0 	 26
1247119963 	 2 	 5
985402818 	 0 	 1
635750758 	 1 	 4
360423415 	 0 	 1
2956069936 	 0 	 3
3025464477 	 404 	 1
1379034313 	 2 	 0
37986181 	 16 	 3
376275278 	 13 	 63
2912929373 	 2 	 2
2652047742 	 0 	 38
2450321204 	 0 	 4
2995198588 	 1 	 0
2213467452 	 1 	 6
1315139484 	 0 	 1
213307809 	 8 	 0
1690033514 	 1 	 2
2991261346 	 1 	 0
216076351 	 1 	 0
233068578 	 118 	 387
311052244 	 0 	 2
2298257269 	 33 	 0
28093339 	 0 	 5
1468212530 	 1 	 2
1358574440 	 0 	 4
1370842388 	 0 	 8
39052914 	 1 	 5
361242300 	 0 	 12
2712826522 	 12 	 0
2252578506 	 0 	 1
2753387091 	 1 	 1
1047089485 	 4 	 0
166731381 	 28 	 70
3013732339 	 30 	 20
2983066821 	 0 	 2
373579105 	 0 	 12
71343336 	 81 	 79
934814834 	 2 	 6
1069395794 	 1 	 12
1016009144 	 4 	 2
783422396 	 0 	 2
3056662872 	 4 	 1
2341578158 	 1 	 7
1898617614 	 1 	 0
2857550152 	 1 	 0
2563509001 	 0 	 1
2340111811 	 1 	 0
2334172560 	 0 	 3
2986815453 	 1 	 1
75922852 	 1466 	 628
3114868889 	 1 	 0
3042091006 	 19 	 24
509248562 	 2 	 17
1232439530 	 0 	 1
31943911 	 15 	 22
88696740 	 4 	 35
2482812129 	 1 	 0
2266749500 	 0 	 3
3113062169 	 92 	 20
1045966590 	 0 	 1
320950424 	 4 	 15
633331131 	 2 	 4
779509639 	 0 	 1
961347372 	 12 	 3
239699401 	 9 	 0
2937715124 	 104 	 122
2916460019 	 0 	 4
2722654625 	 0 	 3
2556161853 	 3 	 8
2980921200 	 3 	 0
2743531980 	 2 	 0
1037217606 	 1 	 0
2392935086 	 0 	 1
467085645 	 30 	 35
743621468 	 0 	 4
19387021 	 43 	 74
934874966 	 0 	 3
1171720003 	 0 	 1
1295961612 	 0 	 18
222216222 	 9 	 15
2918830835 	 2 	 0
2852593004 	 2 	 8
3035122511 	 3 	 3
816140107 	 4 	 6
569365427 	 0 	 2
1703199847 	 15 	 2
2724612664 	 2 	 15
2984682102 	 0 	 3
202472599 	 2 	 10
2249354696 	 0 	 1
2366092273 	 0 	 2
540668662 	 857 	 601
444985235 	 0 	 1
1120887582 	 0 	 9
890937828 	 0 	 2
2962664406 	 29 	 1
2956957256 	 1 	 0
2929642199 	 0 	 4
1937571937 	 3 	 12
811213729 	 2 	 2
2917958552 	 0 	 2
3010267725 	 1 	 0
625788529 	 0 	 4
2278302992 	 7 	 1
271128440 	 22 	 11
1169546053 	 3 	 0
2987484604 	 11 	 8
1618953558 	 7 	 20
2413764123 	 0 	 1
258094996 	 15 	 62
809938064 	 14 	 25
3097303504 	 0 	 1
1474123982 	 0 	 12
2717598373 	 11 	 14
2928052024 	 3 	 0
1067363995 	 1 	 27
2718224211 	 0 	 1
1870284079 	 0 	 1
3065269216 	 0 	 2
2246442263 	 0 	 5
2788275124 	 129 	 149
2343437205 	 13 	 2
69549218 	 13 	 0
2957699706 	 3 	 8
353023408 	 0 	 2
856777574 	 4 	 12
2603075740 	 6 	 6
161268346 	 13 	 27
2796971079 	 0 	 2
2216013355 	 0 	 1
3044311823 	 2 	 1
3012493749 	 0 	 2
1053437148 	 2 	 4
1721086423 	 1 	 0
2979497703 	 0 	 1
1097079960 	 1 	 4
719071706 	 1 	 2
36202178 	 0 	 1
2417923802 	 0 	 1
550847623 	 1 	 0
338426302 	 0 	 8
132050636 	 0 	 2
1162703370 	 13 	 0
275759599 	 0 	 11
529448861 	 1 	 4
608546541 	 0 	 13
2187938209 	 0 	 4
3045380097 	 388 	 434
332770861 	 4 	 5
2822117342 	 8 	 9
1535201132 	 9 	 7
2660363032 	 1 	 0
3094173384 	 0 	 4
2577812353 	 0 	 1
211012246 	 0 	 2
230279335 	 1 	 36
991150658 	 1 	 3
2962340182 	 0 	 2
815509795 	 0 	 4
2889484479 	 0 	 4
2881359582 	 1 	 7
2497538678 	 2 	 2
2740082962 	 13 	 7
2904205958 	 8 	 4
408782163 	 0 	 2
2911556529 	 84 	 113
2724857032 	 0 	 1
52055326 	 65 	 209
1721044970 	 0 	 1
2471347069 	 1 	 0
2740331824 	 1 	 0
2165090817 	 0 	 1
22739948 	 129 	 52
3040103930 	 10 	 0
2238867927 	 0 	 1
92819377 	 1 	 0
469924560 	 36 	 0
2328267122 	 1 	 0
980960461 	 0 	 7
1087002326 	 276 	 0
50804274 	 3 	 9
1668723068 	 2 	 1
3085117594 	 0 	 2
1592440356 	 3 	 11
2313526938 	 0 	 8
3029919771 	 13 	 4
43298017 	 3 	 2
1313646014 	 5 	 0
2840709202 	 6 	 24
150948163 	 0 	 6
930618392 	 1 	 0
1606972232 	 0 	 5
2200242956 	 9 	 46
1504620139 	 1 	 0
2571640015 	 2 	 4
808017410 	 0 	 7
1442618282 	 41 	 20
766669082 	 2 	 14
883308811 	 512 	 786
2728694724 	 6 	 3
2845921043 	 6 	 11
2778247103 	 6 	 0
2893596965 	 1 	 0
2438147206 	 3 	 0
437020597 	 2 	 3
245651913 	 1 	 1
1499025728 	 0 	 3
2986686658 	 0 	 2
1048901053 	 1 	 3
438659895 	 0 	 1
809551405 	 53 	 61
2258733919 	 14 	 49
604528167 	 0 	 5
2945391127 	 34 	 35
2820866248 	 4 	 4
2646605725 	 5 	 5
2981952153 	 1 	 2
2735253197 	 0 	 1
1625229481 	 0 	 3
2604229756 	 4 	 2
3074214311 	 2 	 0
1032158988 	 0 	 1
2609224183 	 0 	 1
1315694803 	 6 	 0
2379942280 	 0 	 2
3091222975 	 0 	 1
3108964380 	 0 	 2
3068449431 	 3 	 0
2916763553 	 3 	 10
47304781 	 420 	 379
1295965406 	 0 	 3
2949717879 	 5 	 4
2974807259 	 0 	 2
2509044487 	 2 	 34
1135720554 	 0 	 1
2442728341 	 0 	 9
2578267673 	 0 	 10
83726819 	 4 	 27
2888882417 	 0 	 1
1187119110 	 1 	 2
44144329 	 35 	 85
2973766671 	 3 	 4
2704876344 	 0 	 1
2994098413 	 0 	 42
1129358006 	 4 	 22
2593256463 	 0 	 2
2992082472 	 4 	 8
878756952 	 48 	 187
546389187 	 8 	 4
1543005240 	 5 	 49
2467007072 	 6 	 3
311112967 	 4 	 2
2621533948 	 63 	 21
2908831669 	 2 	 4
2793245421 	 29 	 7
2828967314 	 3 	 9
15683103 	 0 	 2
843130200 	 1 	 2
2170847762 	 0 	 1
2775947806 	 2 	 9
2332669494 	 0 	 6
3014145779 	 14 	 30
2771505118 	 0 	 1
304470956 	 1 	 0
866741827 	 2 	 0
287887614 	 2 	 1
711452401 	 2 	 44
2946063662 	 0 	 1
3030616062 	 3 	 1
563998926 	 0 	 8
1540193808 	 7 	 5
515776992 	 0 	 1
3115715562 	 1 	 2
1423960525 	 3 	 39
762622524 	 0 	 5
155654553 	 75 	 41
1609754179 	 0 	 12
115525032 	 0 	 3
97284139 	 14 	 7
30006753 	 1 	 46
1203041946 	 4 	 10
2983501405 	 3 	 2
434238072 	 2 	 0
23834675 	 20 	 67
343936913 	 50 	 142
1566829352 	 83 	 0
2879064679 	 0 	 1
3090690042 	 1 	 1
2973506087 	 1 	 0
2377921973 	 73 	 23
3073378806 	 0 	 1
499044124 	 0 	 17
3074248286 	 0 	 1
2921457609 	 2 	 0
2880306357 	 0 	 1
2830689058 	 3 	 1
2956349634 	 1 	 1
2522738775 	 4 	 16
2391199255 	 1 	 4
1452532201 	 3 	 5
894516998 	 0 	 1
467065676 	 1 	 0
2501718524 	 3 	 0
2441600063 	 2 	 4
1342191559 	 0 	 1
2398532696 	 0 	 1
53520595 	 3 	 3
1038908624 	 0 	 58
1375664096 	 12 	 5
1122041779 	 0 	 1
2244652602 	 5 	 0
2674092992 	 1 	 1
2858825602 	 0 	 1
2246710165 	 1 	 8
1374371856 	 0 	 13
2318185207 	 0 	 4
2332928804 	 1 	 0
254761542 	 1 	 4
1314446143 	 0 	 2
108905110 	 0 	 26
2498803190 	 0 	 2
2496177169 	 1 	 3
1081062408 	 0 	 1
57733842 	 23 	 16
134899127 	 1 	 1208
2508070955 	 5 	 22
20741388 	 164 	 25
1493702257 	 105 	 181
247833332 	 3 	 5
1458185790 	 0 	 2
2908593735 	 8 	 5
1226633288 	 0 	 6
2932733590 	 0 	 1
2568235008 	 0 	 1
392515372 	 6 	 13
48304438 	 13 	 101
2269752338 	 0 	 2
2607922947 	 4 	 1
373188797 	 36 	 2
1050443076 	 8 	 92
572184258 	 2 	 3
2995138324 	 1 	 2
57567726 	 37 	 16
334454200 	 5 	 8
2521923286 	 1 	 2
2764553473 	 0 	 3
581260530 	 1 	 5
399489979 	 2 	 7
2561416575 	 15 	 115
2898043380 	 0 	 1
1495088665 	 0 	 1
3037706242 	 0 	 2
388307112 	 1 	 31
3087589047 	 0 	 6
2965688895 	 0 	 1
2954559191 	 2 	 1
1429486316 	 61 	 18
2598635247 	 11 	 2
25311240 	 1419 	 82
1146675223 	 1 	 0
2995460831 	 7 	 0
185017873 	 506 	 8
1228237898 	 0 	 4
1907637949 	 0 	 1
1594479060 	 0 	 1
2747144492 	 16 	 25
1545644725 	 0 	 2
2375974975 	 6 	 3
965207611 	 4 	 0
2436893477 	 0 	 2
2290769879 	 3 	 4
1231784246 	 2 	 7
895860206 	 13 	 54
566650612 	 0 	 1
3027488429 	 33 	 55
1333661174 	 0 	 3
197010387 	 2 	 0
2336381272 	 1 	 0
2287946136 	 0 	 1
2604898376 	 3 	 12
2903191005 	 2 	 1
3007047730 	 5 	 8
1240175660 	 0 	 1
2867122666 	 0 	 1
2962307991 	 0 	 3
2989026548 	 0 	 1
427381396 	 3 	 5
2949269194 	 1 	 0
2518993484 	 0 	 47
344115535 	 64 	 157
910688622 	 0 	 2
473269046 	 0 	 7
602433517 	 0 	 19
2519768433 	 1 	 0
3033489659 	 6 	 0
75373651 	 0 	 49
290252213 	 0 	 6
200648568 	 0 	 1
16563547 	 3 	 3
1560961549 	 0 	 1
2861476024 	 4 	 3
2883623441 	 0 	 1
2779468340 	 61 	 4
2520738704 	 27 	 28
1340457506 	 0 	 1
3027575316 	 0 	 3
359143366 	 0 	 7
2771406708 	 2 	 7
2845538103 	 1 	 4
3013860412 	 0 	 2
334359198 	 0 	 1
2896776131 	 4 	 4
2885555469 	 0 	 12
1751296724 	 0 	 1
2999462383 	 1 	 14
636361985 	 2 	 4
3012703539 	 0 	 1
2248459323 	 1 	 4
2982240712 	 333 	 0
580032001 	 0 	 1
3002474403 	 1 	 22
1561999434 	 1 	 2
2474522750 	 6 	 19
2921983029 	 17 	 4
3001307601 	 34 	 0
53399230 	 0 	 1
2973311183 	 10 	 10
3079566425 	 81 	 2
2921964634 	 0 	 2
2203422900 	 2 	 32
1525345063 	 1 	 0
22494382 	 2 	 2
2465827865 	 0 	 1
512851665 	 0 	 9
2487335016 	 0 	 2
2985084269 	 0 	 1
1140781458 	 0 	 2
2865761030 	 50 	 43
2837517220 	 1 	 0
2544820309 	 4 	 3
50008543 	 2 	 3
1029249948 	 2 	 5
27649141 	 13 	 15
391017411 	 1 	 0
119704910 	 2 	 6
2478224016 	 2 	 9
2893452378 	 2 	 5
1483582435 	 1 	 7
2371361995 	 0 	 5
1506877316 	 30 	 11
519804223 	 91 	 3
32210375 	 0 	 3
2728123090 	 0 	 6
740050238 	 5 	 24
2769061058 	 1 	 0
2439060728 	 46 	 152
394915376 	 9 	 1
2945865628 	 2 	 1
2384114018 	 0 	 3
2843959643 	 1 	 4
3033688844 	 4 	 1
176380757 	 0 	 11
2750877303 	 5 	 0
22524091 	 5 	 2
479250666 	 18 	 14
3127320707 	 15 	 16
1396817059 	 0 	 1
893823422 	 0 	 2
2390519185 	 0 	 1
1020617971 	 7 	 0
1529250283 	 0 	 3
1347633547 	 7 	 0
2748855791 	 3 	 6
2968388123 	 0 	 1
2524135658 	 0 	 1
3025633421 	 5 	 1
2760368279 	 4 	 0
368437546 	 31 	 225
2962670272 	 0 	 2
971220812 	 0 	 1
2365972404 	 0 	 2
2958976272 	 129 	 0
1729051645 	 4 	 9
1220071573 	 2 	 0
102029866 	 14 	 2
1882333922 	 4 	 0
1498721216 	 0 	 1
1427912202 	 0 	 2
2791673457 	 0 	 2
1935194071 	 0 	 3
2990367667 	 0 	 2
2573186850 	 3 	 3
3005789932 	 1 	 0
2364576901 	 3 	 2
2372752841 	 0 	 15
586575977 	 46 	 14
2865797870 	 0 	 1
1659275576 	 0 	 5
840433650 	 0 	 1
1135099730 	 2 	 4
2992399630 	 10 	 2
2470571564 	 2 	 3
2945569220 	 1 	 3
2547375732 	 0 	 2
1196791898 	 2 	 16
2691808545 	 0 	 3
1039856160 	 1 	 0
2444571134 	 8 	 11
552077836 	 7 	 8
1036114669 	 16 	 30
232975838 	 4 	 24
46559471 	 59 	 33
2730212033 	 0 	 1
1236998864 	 1 	 1
3082728912 	 5 	 2
2246711085 	 0 	 10
1448322205 	 2 	 6
59615041 	 5 	 12
547870654 	 0 	 2
2169257565 	 15 	 52
2585548911 	 3 	 0
349322419 	 78 	 479
2928152198 	 4 	 12
868257366 	 36 	 21
1321252634 	 3 	 10
14815814 	 1 	 0
2362477976 	 41 	 17
1478300900 	 6 	 0
116793795 	 1 	 0
2936651555 	 2 	 4
2559379563 	 6 	 17
2933804633 	 3 	 3
1596556783 	 15 	 5
16394061 	 239 	 184
92550471 	 0 	 11
488473170 	 0 	 10
2732053791 	 0 	 1
247605334 	 8 	 2
2998816236 	 0 	 4
448286628 	 4 	 2
2942487587 	 414 	 845
1734176052 	 32 	 40
2909631254 	 1 	 3
68584653 	 0 	 5
2853229116 	 1 	 2
1219824277 	 0 	 1
2864309362 	 0 	 5
3031589792 	 8 	 2
2519659000 	 1 	 0
1138561771 	 1 	 2
513468982 	 0 	 4
1720324578 	 2 	 0
212473020 	 4 	 7
2902668569 	 0 	 2
2951608617 	 10 	 2
2746690511 	 0 	 9
990148682 	 1 	 12
838205125 	 79 	 57
2941328370 	 3 	 7
2804783927 	 1 	 2
1341746821 	 0 	 2
254036075 	 8 	 1
2471798008 	 0 	 1
1546443432 	 0 	 13
2923912150 	 0 	 2
974312004 	 1 	 3
1894808334 	 4 	 1
2198522839 	 0 	 1
21549110 	 0 	 21
2865929142 	 0 	 4
2890371373 	 6 	 0
1902441768 	 4 	 0
2957112230 	 1 	 0
2971249788 	 1 	 2
2952717085 	 0 	 1
2950702641 	 0 	 4
2515416862 	 7 	 10
2916876287 	 5 	 1
1202978850 	 2 	 2
961787250 	 25 	 16
2348045088 	 0 	 5
258388402 	 0 	 1
52523472 	 8 	 14
2602736065 	 1 	 9
2207098178 	 0 	 1
1268428160 	 3 	 47
2745799317 	 0 	 5
1568648058 	 0 	 2
2856063795 	 2 	 3
2274301016 	 1 	 7
2356889202 	 0 	 2
636549518 	 2 	 14
109235645 	 48 	 81
2585516074 	 2 	 0
1197339265 	 65 	 4
240722910 	 0 	 2
362602529 	 0 	 4
2273324692 	 5 	 44
268543778 	 1 	 8
1431095166 	 12 	 3
2160800772 	 0 	 1
1355649967 	 0 	 1
319610770 	 0 	 3
2315777743 	 0 	 1
2903091233 	 1 	 0
430127541 	 0 	 28
24722494 	 5 	 11
2718443526 	 0 	 12
2418170005 	 0 	 3
2748437727 	 0 	 1
2895191582 	 11 	 2
2776060083 	 0 	 1
1858817893 	 0 	 1
3109258052 	 0 	 6
418719818 	 3 	 8
533972274 	 1 	 0
320154349 	 246 	 62
1682421781 	 8 	 15
2880128194 	 5 	 3
2200379652 	 0 	 2
19028476 	 54 	 3
1053383526 	 0 	 1
2300121629 	 7 	 6
1511104351 	 1 	 1
2254600782 	 6 	 11
122620304 	 32 	 121
3110395858 	 12 	 4
893898265 	 0 	 1
2760785112 	 6 	 7
2468055566 	 0 	 1
273203971 	 1 	 8
445991884 	 0 	 2
2609864878 	 9 	 8
2944598221 	 17 	 5
2869379215 	 0 	 1
445006581 	 5 	 22
2173215187 	 0 	 5
2390449620 	 0 	 2
50289132 	 1 	 0
1490566874 	 670 	 367
2784468303 	 4 	 0
770142348 	 2 	 0
792476443 	 1 	 9
3082368646 	 2 	 1
294420572 	 2 	 37
3076608161 	 2 	 2
2174816496 	 1 	 3
3018682047 	 0 	 1
1278723134 	 1 	 1
39572410 	 0 	 1
3048696941 	 1 	 7
1560999871 	 0 	 2
2982283659 	 0 	 32
2176196803 	 0 	 2
544190354 	 0 	 2
23683895 	 816 	 188
2981070849 	 0 	 5
2731748451 	 14 	 15
592002086 	 0 	 2
705285685 	 0 	 1
349458048 	 12 	 47
2203640468 	 16 	 12
2252313730 	 0 	 2
106508686 	 1 	 0
2877318931 	 0 	 1
2370297008 	 11 	 6
1166898660 	 0 	 1
1852869698 	 0 	 3
3054046477 	 0 	 2
2731386749 	 3 	 46
2641626454 	 2 	 8
2908409343 	 0 	 1
38076933 	 1196 	 423
2273120012 	 1 	 6
2678629280 	 4 	 3
2495325586 	 1 	 0
2995042831 	 2 	 1
1118176326 	 0 	 5
2909952094 	 0 	 1
465696486 	 17 	 8
1632395467 	 0 	 3
3045002010 	 17 	 0
2653495750 	 1 	 0
291598445 	 3 	 8
2554673239 	 1 	 4
1420914691 	 0 	 4
2952533174 	 1 	 0
1906932392 	 6 	 2
2973726165 	 0 	 1
1487362622 	 112 	 94
2734951281 	 0 	 2
1558937396 	 0 	 1
535436903 	 64 	 8
410848362 	 14 	 45
2665416901 	 0 	 1
26727140 	 0 	 3
2899017631 	 0 	 1
634256652 	 0 	 1
2884145843 	 1 	 0
2756749318 	 0 	 7
3002547873 	 0 	 9
1961817289 	 0 	 2
900569918 	 0 	 12
967687232 	 0 	 7
1620008569 	 41 	 66
703615394 	 3 	 2
2723767554 	 0 	 2
2416453640 	 31 	 22
3108352431 	 17 	 11
633741381 	 0 	 5
2639177295 	 2 	 3
2713301768 	 0 	 7
930193242 	 14 	 8
2984058743 	 7 	 10
214004895 	 0 	 1
2716964123 	 0 	 5
230114030 	 0 	 8
2413229885 	 1 	 1
609320639 	 18 	 9
1205300324 	 14 	 0
3004395401 	 1 	 0
2972152438 	 2 	 0
2498065921 	 0 	 3
2838083302 	 0 	 46
2942558492 	 0 	 2
2707143066 	 0 	 1
23586344 	 13 	 44
2363380112 	 0 	 46
2746356852 	 1 	 15
2730937446 	 0 	 1
1371101406 	 0 	 13
2264882562 	 0 	 4
2912344209 	 7 	 2
928930566 	 8 	 21
885528355 	 0 	 11
2768345009 	 4 	 2
54211204 	 14 	 0
2750921411 	 2 	 2
2765098072 	 1 	 1
3008482170 	 0 	 2
2256280206 	 1 	 5
1083477512 	 0 	 2
1059328194 	 0 	 3
1346185920 	 0 	 2
3000320012 	 15 	 33
236258159 	 113 	 60
88933181 	 2 	 0
2216509300 	 69 	 81
1120980493 	 0 	 1
2943282417 	 6 	 4
870475482 	 0 	 5
73695731 	 1 	 2
1968890928 	 1 	 2
3024025395 	 8 	 1
1094135550 	 0 	 3
2977242603 	 1 	 0
1065871063 	 1 	 1
627907433 	 3 	 5
106236099 	 4 	 0
2451264468 	 2 	 2
706143288 	 0 	 2
2203546785 	 0 	 1
2338959031 	 0 	 2
1511976758 	 0 	 2
2882491619 	 13 	 0
2690163984 	 0 	 4
2613056448 	 0 	 3
2782608307 	 0 	 1
2784975787 	 0 	 3
2908557105 	 2 	 4
2983430091 	 1 	 0
1241784547 	 6 	 13
40909915 	 1 	 9
2351718736 	 3 	 7
2336139639 	 2 	 2
2732080837 	 1 	 9
602112899 	 11 	 3
790149096 	 0 	 5
2620873694 	 8 	 0
579549376 	 3 	 5
2501405969 	 0 	 2
1023720006 	 0 	 1
202595140 	 3 	 1
3019560977 	 0 	 3
2960558141 	 1 	 0
2513472189 	 0 	 1
17434239 	 9 	 13
1593957656 	 1 	 8
3013978994 	 2 	 6
2767352923 	 12 	 6
2353280685 	 76 	 40
711241724 	 0 	 4
1327987164 	 5 	 6
2447365948 	 0 	 1
2300746824 	 68 	 78
36666530 	 1 	 5
3102422166 	 0 	 8
857853320 	 0 	 1
2500814584 	 107 	 3
2609125032 	 3 	 7
3111952012 	 2 	 2
438490210 	 0 	 1
614879811 	 7 	 30
2968194287 	 2 	 0
2347737666 	 0 	 16
233309503 	 0 	 5
2631673455 	 0 	 1
1060604221 	 0 	 2
3014553226 	 0 	 2
1012652636 	 0 	 1
3052686660 	 0 	 2
514022242 	 1 	 0
3027513211 	 0 	 3
802098926 	 6 	 1
2591487005 	 0 	 9
153128126 	 1 	 14
1558358983 	 1 	 2
1156883954 	 5 	 4
2611234258 	 2 	 2
2724150244 	 0 	 1
482481595 	 0 	 15
860320405 	 0 	 4
52322011 	 6 	 154
1498457600 	 1 	 0
2811891904 	 4 	 10
2866312337 	 11 	 74
2495608604 	 2 	 24
960891114 	 0 	 1
2899404227 	 1 	 5
1305283580 	 1 	 0
2290029811 	 0 	 22
226796634 	 0 	 4
2950225408 	 1 	 1
2224926456 	 0 	 2
328785777 	 18 	 0
60366403 	 32 	 64
629735946 	 1 	 0
1979372988 	 0 	 1
2802664535 	 0 	 2
2251225446 	 5 	 21
2984637933 	 1 	 0
3040192404 	 1 	 6
2722731825 	 0 	 1
3073404545 	 1 	 2
2627171572 	 2 	 3
1887494761 	 1 	 41
2485898342 	 0 	 2
2564777035 	 1 	 0
135868803 	 1 	 1
2975412119 	 5 	 0
2545801935 	 0 	 2
1679285522 	 1 	 8
2147512983 	 3 	 2
709601232 	 0 	 1
413456469 	 36 	 25
3043415271 	 1 	 0
2435698778 	 1 	 12
516728592 	 17 	 15
2318403147 	 0 	 1
2739875301 	 0 	 2
2257430548 	 1 	 5
2907484101 	 0 	 1
2925975701 	 6 	 1
3040872819 	 0 	 46
239656656 	 72 	 89
2918936502 	 27 	 48
2419593438 	 1 	 11
2724135255 	 2 	 0
459895588 	 1 	 1
872650686 	 44 	 194
629018116 	 0 	 4
1544076535 	 3 	 11
2788564831 	 1 	 7
3010859096 	 2 	 4
2937301276 	 2 	 14
1324449997 	 0 	 1
1703456167 	 0 	 3
2932736344 	 4 	 0
992698340 	 18 	 29
2865686718 	 1 	 4
464750381 	 3 	 7
2445766314 	 0 	 3
2658828307 	 0 	 2
2453870928 	 1 	 0
2419868007 	 0 	 2
1216131781 	 1 	 0
2799228219 	 2 	 1
